Activity Time(s),Activity (Bq/ml)
4074.6,1.57361107271443
4075.2,1.57340651651279
4075.8,1.57320198690189
4076.4,1.57299748387828
4077,1.5727930074385
4077.6,1.5725885575791
4078.2,1.57238413429662
4078.8,1.5721797375876
4079.4,1.57197536744859
4080,1.57177102387614
4080.6,1.57156670686679
4081.2,1.57136241641708
4081.8,1.57115815252358
4082.4,1.57095391518281
4083,1.57074970439133
4083.6,1.5705455201457
4084.2,1.57034136244245
4084.8,1.57013723127813
4085.4,1.56993312664931
4086,1.56972904855252
4086.6,1.56952499698432
4087.2,1.56932097194125
4087.8,1.56911697341988
4088.4,1.56891300141675
4089,1.56870905592841
4089.6,1.56850513695142
4090.2,1.56830124448232
4090.8,1.56809737851769
4091.4,1.56789353905406
4092,1.56768972608799
4092.6,1.56748593961604
4093.2,1.56728217963477
4093.8,1.56707844614072
4094.4,1.56687473913047
4095,1.56667105860055
4095.6,1.56646740454753
4096.2,1.56626377696798
4096.8,1.56606017585843
4097.4,1.56585660121547
4098,1.56565305303563
4098.6,1.5654495313155
4099.2,1.56524603605161
4099.8,1.56504256724054
4100.4,1.56483912487884
4101,1.56463570896308
4101.6,1.56443231948982
4102.2,1.56422895645562
4102.8,1.56402561985705
4103.4,1.56382230969066
4104,1.56361902595301
4104.6,1.56341576864069
4105.2,1.56321253775024
4105.8,1.56300933327824
4106.4,1.56280615522124
4107,1.56260300357582
4107.6,1.56239987833854
4108.2,1.56219677950597
4108.8,1.56199370707468
4109.4,1.56179066104122
4110,1.56158764140218
4110.6,1.56138464815412
4111.2,1.5611816812936
4111.8,1.56097874081721
4112.4,1.5607758267215
4113,1.56057293900305
4113.6,1.56037007765843
4114.2,1.56016724268421
4114.8,1.55996443407696
4115.4,1.55976165183325
4116,1.55955889594966
4116.6,1.55935616642276
4117.2,1.55915346324913
4117.8,1.55895078642533
4118.4,1.55874813594794
4119,1.55854551181354
4119.6,1.5583429140187
4120.2,1.55814034255999
4120.8,1.557937797434
4121.4,1.5577352786373
4122,1.55753278616646
4122.6,1.55733032001807
4123.2,1.55712788018871
4123.8,1.55692546667494
4124.4,1.55672307947335
4125,1.55652071858052
4125.6,1.55631838399303
4126.2,1.55611607570745
4126.8,1.55591379372038
4127.4,1.55571153802838
4128,1.55550930862805
4128.6,1.55530710551596
4129.2,1.5551049286887
4129.8,1.55490277814284
4130.4,1.55470065387498
4131,1.55449855588169
4131.6,1.55429648415956
4132.2,1.55409443870518
4132.8,1.55389241951513
4133.4,1.55369042658599
4134,1.55348845991435
4134.6,1.5532865194968
4135.2,1.55308460532992
4135.8,1.55288271741031
4136.4,1.55268085573454
4137,1.55247902029921
4137.6,1.55227721110091
4138.2,1.55207542813622
4138.8,1.55187367140174
4139.4,1.55167194089405
4140,1.55147023660974
4140.6,1.55126855854542
4141.2,1.55106690669765
4141.8,1.55086528106305
4142.4,1.5506636816382
4143,1.55046210841969
4143.6,1.55026056140411
4144.2,1.55005904058807
4144.8,1.54985754596815
4145.4,1.54965607754095
4146,1.54945463530306
4146.6,1.54925321925108
4147.2,1.54905182938161
4147.8,1.54885046569123
4148.4,1.54864912817655
4149,1.54844781683417
4149.6,1.54824653166067
4150.2,1.54804527265267
4150.8,1.54784403980675
4151.4,1.54764283311952
4152,1.54744165258758
4152.6,1.54724049820752
4153.2,1.54703936997594
4153.8,1.54683826788945
4154.4,1.54663719194465
4155,1.54643614213814
4155.6,1.54623511846652
4156.2,1.54603412092639
4156.8,1.54583314951436
4157.4,1.54563220422702
4158,1.54543128506099
4158.6,1.54523039201286
4159.2,1.54502952507925
4159.8,1.54482868425675
4160.4,1.54462786954198
4161,1.54442708093153
4161.6,1.54422631842202
4162.2,1.54402558201004
4162.8,1.54382487169222
4163.4,1.54362418746515
4164,1.54342352932544
4164.6,1.54322289726971
4165.2,1.54302229129456
4165.8,1.54282171139659
4166.4,1.54262115757243
4167,1.54242062981868
4167.6,1.54222012813196
4168.2,1.54201965250886
4168.8,1.54181920294601
4169.4,1.54161877944001
4170,1.54141838198749
4170.6,1.54121801058505
4171.2,1.5410176652293
4171.8,1.54081734591686
4172.4,1.54061705264435
4173,1.54041678540837
4173.6,1.54021654420555
4174.2,1.54001632903249
4174.8,1.53981613988583
4175.4,1.53961597676216
4176,1.53941583965811
4176.6,1.5392157285703
4177.2,1.53901564349534
4177.8,1.53881558442986
4178.4,1.53861555137046
4179,1.53841554431378
4179.6,1.53821556325642
4180.2,1.53801560819501
4180.8,1.53781567912618
4181.4,1.53761577604653
4182,1.5374158989527
4182.6,1.5372160478413
4183.2,1.53701622270895
4183.8,1.53681642355229
4184.4,1.53661665036793
4185,1.53641690315249
4185.6,1.5362171819026
4186.2,1.53601748661489
4186.8,1.53581781728597
4187.4,1.53561817391248
4188,1.53541855649104
4188.6,1.53521896501828
4189.2,1.53501939949081
4189.8,1.53481985990528
4190.4,1.5346203462583
4191,1.53442085854651
4191.6,1.53422139676653
4192.2,1.534021960915
4192.8,1.53382255098853
4193.4,1.53362316698377
4194,1.53342380889734
4194.6,1.53322447672587
4195.2,1.53302517046599
4195.8,1.53282589011433
4196.4,1.53262663566754
4197,1.53242740712223
4197.6,1.53222820447504
4198.2,1.53202902772261
4198.8,1.53182987686156
4199.4,1.53163075188854
4200,1.53143165280017
